-20.422045,21.278055
-22.313568,21.070759
-22.071070,17.599630
-17.826841,18.696695
-20.790771,20.371059
-25.090117,19.281775
-18.848318,20.131033
-20.372850,18.787510
-19.017361,22.232304
-21.223097,22.433735
-17.779327,17.921841
-23.037975,21.479715
-20.952253,16.672560
-25.056608,17.870186
-20.128733,21.117294
-19.740852,20.631538
-18.571663,20.687944
-20.100853,18.250492
-19.008459,17.606915
-19.120899,20.533213
-19.812984,19.766201
-19.999893,18.243992
-15.370104,19.170404
-20.627205,18.282766
-17.967169,16.536875
-18.893303,20.550993
-18.711689,21.329453
-20.514622,19.024273
-22.272871,17.830835
-21.089283,23.044235
-21.951584,19.927143
-19.805529,22.935116
-20.048834,19.944897
-19.617765,18.534025
-18.238369,19.025833
-23.497686,22.313627
-22.859720,22.474504
-17.534889,18.329914
-20.458475,19.484003
-18.369287,17.786322
-24.345110,19.970297
-16.450869,22.309626
-21.199995,21.859776
-19.656279,20.765738
-19.582291,21.689415
-19.183451,19.168222
-19.812763,20.516115
22.373617,-21.615250
19.798035,-17.740324
20.160990,-19.994064
21.366131,-17.761883
19.524372,-21.908388
20.273968,-21.131231
19.276924,-20.230379
19.850748,-21.480358
21.013988,-19.377150
21.705191,-21.241287
20.895216,-20.746758
19.896133,-19.311989
20.625549,-21.467411
21.661100,-20.527571
18.867861,-19.326777
20.418697,-20.230490
16.675886,-19.990192
16.758511,-18.314608
19.448870,-16.276436
22.906561,-18.215399
18.503981,-19.794268
19.103783,-19.349871
20.662956,-19.357391
19.439323,-19.861893
19.562904,-23.476225
20.331312,-18.236757
21.286196,-18.947962
18.108425,-22.631388
19.543530,-18.592604
20.753416,-20.828068
18.988049,-18.431791
22.452662,-22.058619
15.250061,-20.813993
21.400356,-18.020811
21.445240,-20.524057
21.967600,-19.595413
19.145107,-22.091618
20.609447,-18.615778
18.934263,-19.278601
20.638407,-19.132397
21.979717,-20.860773
21.345436,-21.551914
19.709230,-20.440411
18.634401,-18.589302
22.912706,-21.259153
19.159779,-20.013075
19.162012,-20.826120
15.679639,-19.006166
23.522970,-18.563690
22.265545,-18.972591
20.562248,-17.141731
16.820915,-20.479115
19.272337,-20.846081
20.316927,-19.513287
21.031498,-21.024727
18.644829,-23.586676
20.813574,-19.795513
21.071222,-19.089672
20.057116,-17.443901
22.523375,-19.196945
22.527836,-20.242264
19.627874,-23.818497
18.626554,-19.038309
18.023460,-20.806376
17.744909,-18.978426
22.578773,-23.814505
21.861984,-19.316986
21.770973,-21.551571
19.393866,-21.954268
19.827011,-18.588882
22.769396,-21.225636
19.637463,-21.229437
20.683222,-23.551760
20.646320,-18.804033
21.462564,-20.070477
19.144016,-17.018234
19.633253,-24.974894
20.004168,-20.151850
18.082174,-20.680477
20.779177,-19.105427
19.335491,-17.766479
22.471100,-21.053638
19.233330,-20.218700
23.237040,-20.776234
19.279995,-16.973610
15.974564,-17.198347
20.440880,-19.349621
18.684610,-23.353325
22.086294,-20.887840
19.173599,-16.751476
20.814074,-19.809130
20.339029,-19.208088
22.066999,-17.697887
20.733316,-19.669151
21.702116,-19.462605
18.933308,-17.509802
22.110291,-21.050501
23.154833,-21.108927
20.128706,-22.070337
20.811968,-16.568813
